gov scott walker bought 80 new brand new vehicles for the state that we probably dont need	0
some cardiologists estimate 70 percent of all males over 50 have some form of heart disease	1
wisconsins new state budget includes a 15 percent increase for road construction and yet weve got local towns tearing up paved roads and replacing them with gravel	0
for more than 80 years there has not been a nomination and confirmation of a supreme court justice in a presidential election year this is simply not the time to break with decades of bipartisan practice	1
if you look worldwide the number of terrorist incidents have not substantially increased	0
under the hate crimes bill any pastor preacher priest rabbi or imam who gives a sermon out of their moral traditions about sexual practices could be found guilty of a federal crime	0
says el paso was named americas safest large city a year after san antonio houston and dallas had the nations highest crime rates	0
by 2006 the american people were overwhelmingly against the iraq war	1
even our attorney general who is a strong democrat she has said that we need causation in our workers comp system thats the no 1 thing pushing our manufacturing jobs out of illinois	1
president barack obamas fiscal year 2013 budget proposal couldnt get support from either party in the house or the senate	0
brock turners early release will be a regular occurrence if prop 57 passes	0
even today part of romneys fortune is invested in china	1
it is a fact that the economy does better when we have a democrat in the white house	1
richmond is the most vegan friendly city	0
just a little over 60 percent of your electric bill my electric bill 60 percent of that is pass throughs whether they be for building of nuclear plants or whatever they may be a planned nuclear plant repair will only increase that percentage	1
rep robert hurt voted again today to end medicare and raise health care costs for virginia seniors	0
says according to the fbi more people are killed each year with hammers and clubs than rifles	1
says hillary clinton wants sanctuary cities	1
our companies are moving into mexico more than almost any other place right now	1
accuses ed fitzgerald of pay to play and corruption politics	0
says rush limbaugh made it clear hed rather see the country fail than president barack obama succeed	0
says russ feingold voted to raise taxes on social security benefits for seniors he even tried to give social security benefits to illegal immigrants	0
attempts to find things like crime criminal activity indictment have been filtered out by google in favor of hillary clinton	0
gov rick perry has overseen the highest texas unemployment in 22 years	1
in the health care bill were now offering insurance for dogs	0
gwinnett medical center is operating in the negative in part because of illegal immigrants	1
more than once ive actually had a conversation with the protesters on substance	1
polls show that floridians dont want to repeal the affordable care act	0
fifty three percent of graduates from liberal arts colleges these days cant find jobs	0
president obama s proposed spending freeze will only reduce the 42 trillion in government spending proposed between 2011 and 2020 by little more than one half of 1 percent	1
texas had the worst voter participation in the country in the november 2014 elections	1
if you take the population growth here in virginia we are net zero on job creation since bob mcdonnell became governor	1
every new republican member of the u s senate said they will vote to repeal and replace obamacare	1
georgia could get money for schools by scraping the gold off the gold dome of the state capitol	0
four times i said he john mccain is a hero but you know people choose selective pieces	0
congressman bill young voted to cut taxes for millionaires and end your medicare	0
not even old gen eisenhower saluted military personnel as president	0
local law enforcement will have access to the obamacare data hubs treasure trove of personal info	0
our businesses have created jobs every single month since obamacare became law	1
on allowing abortion in cases of rape or incest i have never said that or advocated that	0
says his political opponents brought 100 000 protesters into our state	0
statistics show you are about nine times more likely to be assaulted by a taxi driver in austin than a driver for a ride hailing service	0
one thing that is much more unpopular than the affordable care act is repealing the affordable care act	1
the germans the french countries that opposed us in the iraq war all believed saddam hussein had weapons of mass destruction	0
says scott walkers bad budget includes no weekend for workers	0
jobs incentive program created over 1 200 high wage jobs since 2009	0
tim kaine wants to thwart right to work reform measures in midwest battleground states	0
judithanne mclauchlan was part of a group that supports imposing a state income tax on floridians	0
says she never received nor sent any material that was marked classified on her private email server whilesecretary of state	0
because of the 2011 debt ceiling fight the stock market lost 2 000 points	1
says obama flip flopped on warrantless wiretapping	1
says gov rick scott is spending a quarter of a million of our tax dollars to robocall people	0
says legislation pending in the house would effectively limit or eliminate time and a half for people who work overtime	1
republican candidate for governor nathan deal explicitly voted to fund abortions	0
theres a loophole where you can sell guns without a background check 40 percent of guns are sold that way at gun shows and over the internet	1
stimulus dollars paid for windmills from china	0
saysthere are actually more people in poverty now than there were when we started the war on poverty	1
says hillary clinton told her daughter and a government official that benghazi was a terrorist attack and then tells everybody else that it was a video	0
as long as i have served this is the first time every single solitary decision has required 60 senators	0
says u s rep charles bass wants to privatize social security	0
says new york has bureaucrats telling you whether you can even drink a big gulp	0
says she will work to raise the federal minimum wage back to the highest level its ever been 12 an hour in todays dollars	1
the u s representatives that voted to keep militarizing the police received 73 percent more campaign money from the defense industry than the representatives who voted to stop it	1
says the new york times can write a story that they know is false yet they cant basically be sued	0
on using gov scott walkers collective bargaining limits to help balance the city of milwaukee budget	1
one of the things we found very clearly and consistently is that video gaming is a growth industry	0
we could save all the oil that they re talking about getting off drilling if everybody was just inflating their tires and getting regular tune ups	1
says none of the government programs targeted for elimination or severe cutback in house republican spending plans appeared on the gaos list of government programs at high risk of waste fraud and abuse	1
inflation adjusted defense spending has declined 21 percent since 2010 and even if we discount the drawdowns in iraq and afghanistan it has still declined by a dangerous 12 percent	1
says texas lawmakers agreed to cut states rainy day fund in half spending 4 billion from current 8 billion	0
says hillary clinton completely ignored dozens and dozens of requests for more security for the benghazi consulate	1
china is in the south china sea and building a military fortress the likes of which perhaps the world has not seen	1
says his patents in ultrasound have revolutionized modern medicine	0
the reality is with a 2 trillion a year health care budget we re spending more on health care nearly 17 percent of our gross domestic product versus 3 8 percent of gdp on the entire military budget	0
barack hussein obama will force local authorities to allow occupy protesters to live in parks	0
spending on welfare on prisons and education all of those have dropped by hundreds of millions of dollars because of arizonas immigration laws that drove outundocumented immigrants	0
women in barack obamas white house are earning less than men	1
one man sacrificed for his country one man opposed a flawed strategy in iraq one man had the courage to call for change one man didn t play politics with the truth one man stands up to the special interests	1
isis is going to people showing videos of donald trump insulting islam and muslims in order to recruit more radical jihadists	0
says alex jones said that the victims of the sandy hook massacre were child actors and no one was actually killed there	1
says former state sen kelli ward wanted to ban our intelligence agencies from operating in arizona	0
mickey mouse was registered to vote in florida	0
on job creation numbers in the latest start up ny report this is a significant number of overcounts in the compilation that ive looked at	0
obama changed the rules in washington gone are the free gifts from lobbyists gone are the fancy airplane rides for nothing	1
morgan griffith fought for a plan that would have taken money away from our schools and given it to northern virginia schools instead	0
agriculture is the strongest industry in ohio	1
jebs policies in florida helped lead to its almost total collapse	0
as a state representative david cicilline argued against megans law and voted against mandatory registration of sex offenders	0
as massachusetts governor mitt romney used a line item veto to cut millions of dollars for firefighting equipment including firefighters coats pants helmets and boots	1
virginia is the number one state per capita in screening out people with mental illness from gun purchases	1
says that in his first 17 months as president the united states doubled its world leading 500 million a year commitment to fighting global aids	1
onion creeks highest flow rate on a recent night of flooding was 120 000 cubic feet per second which is nearly double the average flow rate of niagara falls	0
says he can be on the ballot for congress while serving time in jail	1
the federal deficit is growing	1
oregon is spending 10 million advertising obamacare with ads that dont even mention the program and how to enroll in it and that dont mention the word insurance	0
wisconsin election officials to accept mickey mouse hitler signatures on recall petitions	0
president obama pushed through the stimulus based on the promise of keeping unemployment under 8 percent	0
ninety eight percent of the american people will not see their taxes go up due to the house health care bill	0
the medical marijuana ballot initiative doesnt require a physician writing a prescription and can be for conditions like having a back that needs to be scratched	1
we dont have a military reserve force if something happens	0
doctors kill about 250 000 people a year in botched surgeries	0
u s senate majority leader harry reid on whether senate democrats would seat roland burris	0
this census is also the shortest and least intrusive count in modern history	1
jeb bushs plan for social security is disastrous for seniors and raises the retirement age to 70	0
if you and i fail to defund obamacare now some 16 000 new irs agents will be begin prying into our private medical records eyeing each and every one of our treatments and prescriptions for violations	0
what i have put forward does not add a penny to the debt	1
says gov jim doyle and the dnr have not put hunters first and mismanaged the deer herd as a result the deer population has dwindled	0
the family research council according to some government agencies is a terrorist group	0
john mccain was even mentioned as a running mate with john kerry	1
says patrick murphy is the only candidate to have voted against every measure to fund zika	0
the u n arms treatyinfringes upon our right to keep and bear arms	0
says u s rep connie mack took seven and a half years to finish college	0
as a result of obamacare california seniors face benefit cuts of over 1 700	0
president obamas budget would call for about 25 trillion in debt by the end of his term if he was re elected	0
when chuck schumer and marco rubio tried to push amnesty it was ted cruz who stopped them	0
the clinton foundation took steps that went above and beyond all legal requirements and indeed all standard requirements followed by every other charitable organization	1
the arizona state board of educations failure to report teachers whose certifications have been revoked or suspended resulted in the death of a student	1
nothing was done i mean 25 million was spent but we dont have that gun ownership database	0
says he voted for even stronger protections in the violence against women act than obamas agenda will allow	0
in the new york 9th district there is a large number of people who went to the polls tonight who didnt support the president to begin with and dont support democrats and its nothing more than that	0
weve got an average of 5 600 soldiers committing suicide thats about 20 a day	1
president obamas health care law will add trillions of dollars in debt	0
says tom perriello voted to give tax breaks to foreign companies creating jobs in china	0
i was one of about a dozen senators who voted against the bridge to nowhere	1
the 1990s were a time of prosperity we created more than 22 million new jobs moved 8 million people out of poverty and turned our economy around	1
ninety five percent of the money used for union operated worker training centers comes from employers	0
georgia has the fifth highest number of uninsured people of any state in the union	1
governor palin is the most popular governor in the country	1
she stood by ground zero workers who sacrificed their health after so many sacrificed their lives and kept standing till this administration took action	1
the 290 million structural surplus in the 2011 13 wisconsin budget is not real because it is based on the assumption that congress will reinstate the estate tax	0
says he has a fiduciary responsibility to his business his family and his employees to pay no more tax than legally required	0
politifact oregon gave rob cornilles a pants on fire for a claim about taxes and fees	0
if we use tax increment financing funding thats going to take funds from the general fund for pinellas county as it will take funds from the general fund for the city of st pete	0
transporting drugs is the price of admission for people crossing the border illegally	0
the president is advocating a drone strike program in america	0
deepwaters own testimony is they said theyll create six jobs	1
says sen mark pryor voted for special subsidies for lawmakers and staff in congress so theyre protected from obamacare	0
92 percent of the jobs lost during barack obamas first term belonged to women	0
of every three dollars in food stamps for the needy seven dollars in salaries and pensions go to the bureaucrats who are supposed to be taking care of the poor	0
says the health care law rations care like systems in canada and great britain	0
say photographs of hillary clinton at the debate show what could be an earpiece	0
we have been in afghanistan longer now than we have been in any foreign land conducting a war in our nations history	1
says barack obama put in place a board that can tell people ultimately what treatments theyre going to receive	0
the day president obama took office gasoline was 1 79 a gallon	1
says obama broke his promise to offer a comprehensive immigration bill in his first year	1
the new york times writes this long story about donald trumps tax returns but didnt point out there was no wrongdoing until paragraph 18	0
says gov chris christies poll ratings have been going up	0
says oregons political tax credit is something every state should have and no other state does	0
says alex sink supported more taxes on water and tv	1
mike huckabee supported taxpayer funded scholarships for illegal aliens	1
under new york mayor bill de blasio homicides are up by 20 percent and subway delays have soared 45 percent	0
university of wisconsin systems reserves are in the mid to low range of comparable university systems	1
romneycare has killed 18 000 massachusetts jobs	0
i am the only senator who turned down the state pension plan for part time legislators	1
roy barnes made georgia dead last in education and georgia led the nation in job losses	1
assault rifles already are banned	0
georgia has recovered more than 60 million that was lost to medicaid fraud	1
proposed federal regulations would affect every streetsign in the country	1
says gov scott walker took away 1 6 billion from schools and handed it off as over 2 billion in tax breaks to the rich	0
says that even if his budget is adopted private schools in the choice program would be getting about half the per pupil funds that public schools receive	1
barack hussein obama will force courts to accept islamic sharia law in domestic disputes	0
says pennsylvania charges a top income tax rate of 3 percent and delaware has no state income tax at all	1
says kelly ayotte voted to fix background checks	1
slot machines in miami dade and broward counties have generated 20 percent of the promised 500 million per year for schools	1
for the first time in over a decade business leaders around the world have declared that china is no longer the worlds no 1 place to invest america is	1
the electric reliability council of texas ercot has estimated that the obama administrations power plan will cause energy costs in texas to rise as much as 16 percent per year	0
the united states senate democrats and republicans voted to keep our government open	0
unemployment for those with college educations is now 4 5 percent unemployment for those with more than a college education below 4 percent	1
the interlink at t f green airport is the closest air rail link in the country	0
on how money from a possible lease of the ohio turnpike would be used	1
wisconsin education agency urged white students to wear white wristbands as a reminder about your white privilege	0
says colorado food stamp recipients can use atms to get cash to buy marijuana	0
people buy more items during georgias sales tax holidays boosting economic activity	1
in massachusetts scott brown pushed for a law to force women considering abortion force them to look at color photographs of developing fetuses	1
the obama administration has been outsourcing by sending money to solar and wind energy companies that end up making their products outside the united states	1
austins pease elementary is a school that was created as part of the texas constitution	0
governing magazine has estimated that in the states that dont expand medicaid a minimum they said of 40 percent of rural hospitals will close in those states	0
says 80 journalists have been killed in mexico in the last decade	1
hospitals have already begun layoffs a direct result of republican inaction on medicaid expansion	1
and weve constantly been the lowest unemployed county in the state	0
the united states is numberonein the world in energyresources russia isnumber two	1
public support for abortion is actually going down a little bit polls show	0
rob cornilles has disputed for two years a news story that said he said he would cut social security and medicare programs before trimming the u s defense budget	0
as speaker gingrich even supported taxpayer funding of some abortions	1
in the united states 50 percent of social services are provided by the catholic church	0
were bankrupt	0
i remain one of the poorer members of the united states senate	1
says newt gingrich said spanish is the language of the ghetto	1
we have a director of homeland security who cannot use and will not use the term terrorist attack but instead substitutes man made disaster	0
two thirds of the federal budget is permanent law its permanently appropriated	1
the company i created point judith capital is the only venture capital firm in rhode island	1
in the patient protection and affordable care act it was the democrats who cut 500 billion from medicare and they also put in place the independent payment advisory board 15 unelected bureaucrats which will be making decisions about health care for our seniors and for all americans	0
says 15 an hourproposal in cleveland is the most aggressive minimum wage increase in the country	1
by 2014 there will be one administrator for every teacher on college campuses in the united states	1
president barack obama and secretary of state john kerry agreed to lift irans economic and arms sanctions without any proof of change in conduct	0
says obama called medicaid broken four years ago	1
demand for transportation choice is on the rise with 14 percent more ohioans riding passenger trains over the past year	1
mccain used to buck his party on immigration by fighting for comprehensive reform but when he was running for his party s nomination he said that he wouldn t even support his own legislation if it came up for a vote	1
nearly 14 000 wisconsinites have lost their job since governor walker and the republicans took over in january	0
barack obama s church gave a lifetime achievement award to louis farrakhan	1
says republican opponent jason isaac is peddling a plan meaning texans would pay the highest sales taxes in america up to 14 5 percent	0
new jobs numbers are in and wisconsin has fallen to dead last in midwest job growth	0
make no mistake sherrod brown is one of the main d c politicians responsible for ohio jobs moving to china	0
twice as much federal money is going back to hawaii virginia and alaska than is coming home to oregon	1
says texas high school graduation rates are at an all time highthe third highest in the nationwhich represents a significant turnaround from just a few short years ago	1
says federal debt doubled during the bush administration	1
an annual income of 500 000 in manhattan believe it or not is middle class	0
in 1992 barack obama directed project vote an arm of acorn that also encouraged voter registration	0
supreme court nominee merrick garland voted to uphold d c s ban on handguns	0
in wisconsin a second arrest for carrying pot is a felony but a second or subsequent arrest for carrying a gun illegally is a misdemeanor	1
congressman mccollum voted to dismantle social security	0
says gov scott walker dropped out or was kicked out of college short of a degree not long after he was kicked out of student elections at marquette university	0
says u s rep john barrow d ga celebrates gun ownership even in the face of school shootings	0
says the democratic party createda debate schedule to maximize the opportunity for voters to see our candidates	0
says t his 12 year council seat warmer has never chaired vice chaired or led a single council committee meeting	0
3 000 teachers lost their jobs when crist was governor	0
says gov scott walker didnt balance the budget so we now have a larger state deficit 14 months into his term than we did when he was elected	1
says that lee fisher once said i never met a gun control bill i didnt like	0
oregon has never before tried to create a land use plan for what it should look like for 50 years	1
on timing of announcement for president	0
says crist campaign website has eliminated all references to our republican party	0
25 of human trafficking victims are located in texas	0
economic inequality in multnomah county has a face and a name it has 90 000 faces and names the number of county residents who are still unemployed or underemployed in the wake of the 2008 wall street crash	0
university of texas undergraduate student debt is less than 21 000 probably one of the lowest debts across the nation	1
the last three days of early voting happen to be the most populated days of voting that we have in early voting	1
strickland raised taxes last year to the tune of 840 million	1
on the day of the new hampshire primary in 1980 the top 13 people of ronald reagans staff quit	1
says u s sen ron johnson led the fight to let polluters release unlimited amounts of carbon pollution and took nearly 225 000 from polluters	1
florida unemployment has dropped more than 2 percentage points down from 12 percent to 9 9 percent the second largest drop in the nation	1
under the espionage act edward snowden would not be allowed to come into court and say i was justified in disclosing this information there is no whistleblower exception in the espionage act	1
there are more people living in this country who were not born here than at anytime in the history of the country	1
congress and president obama have accumulated more debt since he took office than the total amount of debt accumulated during the first 200 years of the united states existence	0
says maggie hassan pays zero property taxes on her 500 000 home	0
when mentioning villanovas buzzer beating win in the national championships hillary clinton said i love those come from behind victories	0
says a change in law he carried stopped a 100 million tax increase in the dallas school district	1
in rhode island there are 150 different pension plans for public workers	1
nafta allows a lot of trucks from mexico for example to leave there and drive straight through without even being inspected	0
says that sarah palin and craig huey would ban a womans right to choose in every case	1
far more children died last year drowning in their bathtubs than were killed accidentally by guns	0
the same federal government that offers some money for a program is walking away from another health care program	1
wisconsin is below the national average in wage growth and job growth	1
mr caprio is a career politician who has never worked in the private sector	0
i campaigned on the proposals in the budget repair bill for wisconsin all throughout the election anybody who says they are shocked on this has been asleep for the past two years	0
a million people a year come into the u s legally no other country even comes close to that figure	1
rhode island 3 bigger at low tide	0
u s reps john barrow and sanford bishop and their fellow democrats went on a spending spree and now their credit card is maxed out	0
barack obama passed laws moving people from welfare to work	1
about 2 percent of americans get paid the minimum wage	1
andrew jackson was the last president who actually balanced the federal budget where we had no national debt	1
there has never been a death caused by a commercial nuclear reactor in the united states even when three mile island failed in the 1970s	1
the united states death rate is two and a half times higher for those who do not have a high school education	1
the incoming republican freshman class well its no ordinary group nearly half of its roughly 80 members have never served in elective office before	0
says newt gingrich co sponsored a bill with nancy pelosi that would have given 60 million a year to a u n program supporting chinas brutal one child policy	0
i would love to see us have in this country what i helped lead in arkansas amendment 65 which says that we believe life begins at conception and that we ought to do everything in the world possible to protect it until its natural conclusion	0
says lake erie contains more native fish than all the other great lakes combined	1
in new jersey gov christie vetoed legislation to extend early voting	1
i never said i was on the falkland islands	1
because of a local version of amendment 4 the taxpayers of st pete beach have had to pay hundreds of thousands in legal bills	1
because of obamacare over the last two years health care premiums have gone up its true but theyve gone up slower than any time in the last 50 years	0
dewine took 1 9 million from big banks supported legislation that helped bernie madoff make millions and protected predatory lenders while families lost their homes	0
says kay hagan supports waivers for friends of obama and special treatment for congress and their staffs	0
says president obama waited two weeks to call the attack in libya terror	1
ronald reagans signature on the 1986 amnesty act gave barack obama about 15 million additional hispanic votes in 2012	0
says sen sherrod brown admitted that his 787 billion stimulus law failed and after specifically attacking republicans for wanting to lower americans taxes he now claims that his stimulus bill didnt do enough to lower taxes	1
on campaign contributions from electric utilities	0
earmarked dollars have doubled just since 2000 and more than tripled in the last 10 years	1
says he helped to draft parts of the dodd frank wall street reform bill	1
republican leadership took the lead confirming loretta lynch as attorney general	0
on whether hes had a relationship with vladimir putin	0
the florida legislature has not filed a lawsuit to fight amendments 5 and 6	0
while the united states has seen its unemployment rate steadily decline new jerseys remains nearly two percent higher than the national average and more than a point higher than connecticut and new york	1
the 2 3 billion budget deficit i inherited when i came into office became a 2 9 billion surplus	1
says the obama administration will no longer enforce the defense of marriage act doma	1
when the republicans were in charge they actually expanded government health care with the prescription drug program	1
the massachusetts health care plan is wildly unpopular among state residents	0
says professional football coach rex ryan won championships in new york the afc i think twice	0
says as a share of the us economy the governments support for research and development rd has fallen by nearly two thirds since the 1960s	1
between june 30 and july 10 cnn interviewed 17 israeli public officials versus onepalestinian official	1
the states today that djt believes more countries should acquire nuclear weapons how dishonest are they i never said this	0
says that illegal immigrants get a 100 000 break on university of texas tuition over four years	1
the governor must inform the senate president about his or her absence from the state	0
a new bill was written into the new health care reform initiative ensuring that congress will be 100 percent exempt	0
for every kentuckian that has enrolled in obamacare 40 have been dropped from their coverage	0
only four countries in the world allow abortions after 20 weeks of pregnancy	1
multnomah county has faced 11 straight years of cuts	1
insured floridians pay about 2 000 for every hospital stay to cover the cost of the uninsured	1
between 2000 and 2006 health insurance company profits quadrupled	1
we have four combat ready brigades out of 40 in the u s army	0
foreign trade zones allow u s land to be inhabited by chinese communists communists straight from china they are to set up little towns and live here	0
marco rubio says solo ingles english only	0
u s rep lloyd doggett is the most liberal man in the united states congress	0
i have never said that i don t wear flag pins or refuse to wear flag pins	0
says barack obama broke a decades old policy of not negotiating with terrorists	0
americans will pay more in taxes in 2011 than they will spend on groceries clothing and shelter combined	1
says the donald j trump foundations money is his money	0
the united states does not have a system through which growers and dairies can bring a workforce legally into the u s	0
under rick perrys watch as governor over six million texans have no health care coverage including one million children homeowners suffer from the highest insurance rates in the country and college tuition has skyrocketed 136 percent	1
of the 10 000 rhode island children in charter school lotteries for the fall more than 70 percent are poor in addition a majority of them are students of color	1
rick perry thinks injecting 11 and 12 year old girls with a controversial drug the hpv vaccine without a parents consent is a good idea	0
says ohio budget item later signed into law by gov john kasich requires women seeking an abortion to undergo a mandatory vaginal probe	0
says arizona missouri and texas residents have a two pet limit so the public must surrender their third pet to the humane society	0
virginia is home to more veterans per capita than any state in america	0
the navy is bringing charges against a navy officer who shot at the chattanooga shooter for illegally discharging a firearm on federal property	0
since barack obama became president of the united states 95 percent of economic gains have been made by the richest 1 percent	1
sixty one percent of our bridges are in trouble	0
bill mccollumhas recovered 200 million in medicaid fraud	1
planned parenthood is nothing more than a referral service they dont do anything except profit from killing babies and then selling body parts of those aborted babies	0
john mccain says he never supported the privatization of social security even though video shows he did	1
medicare monthly premiums will go up to 104 20 in 2012 and 247 00 in 2014 due to provisions incorporated in the obamacare legislation purposely delayed so as not to confuse the 2012 re election campaigns	0
when i was governor not only did test scores improve we also narrowed the achievement gap	1
says charlie crist voted against minimum wage when he was in the senate	0
john mccain worries about nuclear waste in arizona but not in nevada	0
federal employees are making twice as much as their private counterparts	0
romney left massachusetts with a 245 million debt because of the big government mandated health care system	0
says donald trumps polling numbers show that hes the highest with hispanics that any republican has ever been	0
on which team hes rooting for in the world series	1
carol shea porter wants to increase taxes on small business and job creators	0
ben unger supported a 15 percent property tax increase on oregon seniors	1
every florida teacher gets a pay raise	1
says politifact listed governor scott walker of wisconsin as the governor who told the most lies and our own untruthful governor chris christie made it into politifacts top five of lie en governors	0
there are no earmarks in the stimulus bill	0
domestic violence is seen as a pre existing health condition and women had to pay 50 percent more for health care because of gender ratings but under obamacare all of that is over	1
all maryland crabs are born in virginia	1
says cresent hardy agreed with mitt romney about the 47 percent and said that people with disabilities are and i quote him a drain on society	1
austin mayoral candidate steve adler has never been active in anything that has to do with city hall	0
undocumented students who qualify for in state oregon tuition are actively working toward u s citizenship	0
in galveston texas they have allowed people to privatize part of their social security and people are building wealth	1
we went from losing 3 million jobs in the last six months of the bush administration adding almost 600 000 private sector jobs in the first six months of the year	1
the families that are covered through the low income pool is a different group of individuals than are covered by obamacare	0
as a senator barack obama supported an amendment that basically gutted the legal temporary worker program	1
currently we re at 36 percent of our children born out of wedlock	1
about half the people who would qualify for medicaid expansion in florida can buy a health care plan for 30 a month on the federal health care exchange	1
says democrats racked up a 1 billion state deficit while republicans under bill obrien balanced the budget	0
if you re a small business and don t adopt the health care plan that senator obama mandates he s going to fine you	0
says many public employee unions falsely told their wisconsin members his budget repair bill sought 12 percent to 13 percent of their incomes for health insurance premiums	0
says marco rubio said that people who essentially dont agree with him ought to leave the country like keith olbermann	1
when career politician daniel webster became speaker of the house he wasted 32 000 of our money on a spiral staircase for his office	1
four out of 10 homicides are committed by gun in this city	1
the 2016 federal omnibus spending bill funds illegal immigrants coming in and through your border right through phoenix	0
were taxing our small businesses now at rates higher than corporations	0
attorney general mccollum speaker designate cannon senate president designate haridopolos and i stood up to governor crist and worked to remove jim greer as chairman because of his mismanagement of the party	1
florida has experienced positive job growth for 39 consecutive months	0
big soda has a lot of money they make a lot of profit off their product and they market in neighborhoods that suffer from these very things that were trying to cure	1
when we ve got ceos making more in 10 minutes than ordinary workers are making in a year then something is wrong	1
roy coopers refusal to do his job is costing taxpayers money	0
you can go to georgia and make about 6 000 more a year as a teacher	1
since i came into office we have increased the va budget by 85 percent	1
if parents don t have health insurance that senator obama wants them to have for their children they will be fined	1
the iran nuclear deal is putting billions of dollars back into a country thats the worlds largest supporter of terrorism we are actually giving them the money to fund the terrorists that are killing us and our allies	1
the arab spring drove up gas prices	1
the obama administration offered 900 million to hamas a recognized terrorist organization to rebuild gaza	0
there is a constitutional issue that affects the paychecks of members of congress during a shutdown	1
technically ted cruz is not even an american	0
illegal immigration and the crime rate are as low as theyve been in decades	1
says donald trump saidas recently as a few weeks ago in phoenix that every undocumented person would be subject to deportation	1
texas has outstripped the national poverty rate since at least 1959	1
our federal government has lent 2 billion to the state owned oil company of brazil to allow them to explore for oil and gas	0
no openly gay man has ever been elected to the georgia legislature	1
says mitt romney is wrong to claim that spending under obama has accelerated at a pace without precedent in recent history because its actually risen slower than at any time in nearly 60 years	1
the wisconsin economic development corp cannot account for creating one single job	0
on whether he supports don t ask don t tell	0
in the u s constitution theres a little section in there that talks about life liberty and the pursuit of happiness	0
says every school will be negatively impacted if education stability fund is not tapped	1
many uninsured americans are young	1
cass sunstein president obama s nominee for regulatory czar wants to give legal standing to animals so they can sue you for eating meat	1
i saw my father march with martin luther king	0
borrowing in my 2015 17 state budget is less than half that in my predecessors last budget and the lowest it has been in a decade	1
this congressadjourned earliest of any time in congressional history before an election	0
says president barack obama has opened up no new trade relationships with other nations	0
says no one from the bush family attended the 2012 republican national convention and there was no president bush at the 2008 convention	0
55 percent of the people who cast a provisional ballot in florida in the last presidential election their vote did not count	1
after merging with tim hortons of canada burger king is not moving our headquarters will remain in miami and we will continue to pay all of our federal state and local u s taxes	1
scott walker has given a 10 000 tax deduction to millionaires who send their kids to exclusive private schools	0
when trump wanted to turn a taxpayer owned building into an 800 anight hotel congressman jeff denham r ca helped broker the deal and bragged about it	0
says there are four super pacs on the republican side of the texas u s senate race	1
ive been reducing the number of democratic texas senate committee chairs since i came in as lieutenant governor	0
georgia has the most lax gun laws in the nation	0
says more republicans than democrats voted for the wall street bailouts	0
a 0 05 standard for drunken driving means having a glass of wine at dinner could make a person drunk	1
mitt romney received exactly zero votes in at least 12 cuyahoga county precincts	1
when deborah took office the sellwood bridge project had languished for years with only 11 million in funds with her leadership the remaining funding was secured that got the project moving forward	1
fast and furious began under the bush administration	0
common core is education through washington d c	0
we reduced abortion we increased adoptions by 135 percent	0
veterans can now download their electronic medical records with a click of the mouse	0
were already bombing seven countries	1
tim kaine proposed over 6 billion in tax increases from the time he entered the governors mansion until the time he left	1
teenage births cost texas taxpayers 1 1 billion in health care foster careand lost tax revenue in 2010 alone	1
ken block supports obamacare	0
female students at uva have a 20 percent chance of being sexually assaulted	0
says paul ryan voted for two wars that were unpaid for voted for the bush tax cuts that were unpaid for voted for the prescription drug bill that cost as much as my health care bill but wasnt paid for	1
energy nominee steven chu has called coal his worst nightmare	1
this administration and this congress have been systematically cutting funding to border security since the democrats took control	0
says marco rubio was for immigration reform and a pathway to citizenship before he was against it	0
says the university of wisconsin football program is spending almost all of its bowl championship series payout on a rose bowl junket for politically connected officials	0
the annual cost of free tax credits alone paid to illegal immigrants quadrupled to 4 2 billion in 2011	1
the sex offender registry has been around for a long time and the research thats out there says that it has no positive impact on the public safety	1
barack obama supported keeping troops in iraq but now he wants a precipitous withdrawal regardless of conditions on the ground or consequences of a defeat for the united states an rnc radio ad	1
over half of the foreign born population in rhode island is white	1
congress criminals scientologists and other groups are exempt from obamacare	0
we jumped 11 places since beginning this year in terms of being job friendly	1
property taxes had increased 70 percent in the previous 10 years	1
you know our current president is muslim you know hes not even an american	0
already in wisconsin we have seen fewer people pursuing education as a career due to the act 10 collective bargaining law	0
says a voter adopted constitutional amendment instructed a state board headed by jerry patterson to put 300 million in investment earnings into a fund supporting public school operations	0
very few men outlive their own fertility	1
rep paul hodes d n h voted for the pork filled stimulus bill 1 9 million to study ants in africa 39 million for office upgrades for politicians	0
since mayor kennedy obrien took office sayreville has issued 22 081 building permits now obrien is holding secret meetings with big developers	0
since president obama took office our federal spending has increased by nearly 30 percent and our national debt has increased by almost 50 percent	1
obama says iran is a tiny country doesn t pose a serious threat	0
an amendment to the house health reform bill puts new restrictions on women s access to abortion coverage in the private health insurance market even when they would pay premiums with their own money	0
says obama sent 450 million to china to build a wind farm in texas	0
new england already has access to ample supplies of natural gas	1
democrats are kind of falling over each other seeing who can raise taxes faster it looks like they re going to raise taxes anywhere between 20 to 30 percent	1
because of voter fraud republican candidates need to do a point or two better to win statewide elections in wisconsin	0
under the plan for the first five years your employer not only has to keep the coverage but you can t migrate to the public plan	0
thurbert baker kept a teen in jail who didn t even commit a felony	0
the director of the fbi said that we cannot figure out who syrian refugees are what their intentions are because we have no information on them because we dont have any contact with the syrian government or any people on the ground to be able to determine that	1
i do provide universal health care	0
